OrderID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,Discount,Revenue
O11626,C1256,2025-01-14,Furniture,Office Chair,1,25786.22,0,25786.22
O11627,C1103,2025-03-19,Home & Kitchen,Air Fryer,2,9146.72,0,18293.44
O11628,C1358,2025-11-23,Furniture,Study Table,3,8311.69,0,24935.07
O11629,C1259,2025-05-20,Electronics,Smart Watch,1,2658.3,0.05,2525.39
O11630,C1244,2025-12-09,Home & Kitchen,Water Purifier,6,3917.8,0.05,22331.46
O11631,C1415,2025-05-23,Home & Kitchen,Air Fryer,6,6764.0,0.15,34496.4
O11632,C1351,2025-06-09,Apparel,Running Shoes,5,3201.4,0.1,14406.3
O11633,C1300,2025-08-19,Apparel,Jacket,2,3658.5,0,7317.0
O11634,C1220,2025-10-26,Apparel,Backpack,3,5634.41,0,16903.23
O11635,C1254,2025-11-13,Stationery,Notebook Set,6,713.55,0,4281.3
O11636,C1108,2025-06-01,Home & Kitchen,Water Purifier,6,11132.63,0,66795.78
O11637,C1165,2025-05-24,Furniture,Office Chair,4,7259.57,0.1,26134.45
O11638,C1139,2025-08-07,Electronics,Wireless Earbuds,2,8087.9,0.05,15367.01
O11639,C1353,2025-10-08,Home & Kitchen,Mixer Grinder,2,9505.95,0.05,18061.31
O11640,C1415,2025-02-01,Home & Kitchen,Vacuum Cleaner,5,10196.35,0.05,48432.66
O11641,C1024,2024-04-21,Electronics,Wireless Earbuds,1,9161.48,0.1,8245.33
O11642,C1061,2025-11-18,Stationery,Desk Organiser,3,435.74,0.1,1176.5
O11643,C1363,2025-10-25,Stationery,Desk Organiser,2,692.4,0,1384.8
O11644,C1341,2025-04-23,Electronics,Smart Watch,11,4282.21,0.1,42393.88
O11645,C1125,2025-04-02,Stationery,Planner,2,1093.65,0.05,2077.93
O11646,C1161,2025-08-29,Apparel,Jacket,12,5309.97,0.15,54161.69
O11647,C1198,2025-07-24,Stationery,Notebook Set,3,410.6,0,1231.8
O11648,C1235,2025-03-16,Electronics,Wireless Earbuds,1,9498.65,0,9498.65
O11649,C1278,2024-10-10,Furniture,Bed Frame,3,17789.4,0.05,50699.79
O11650,C1166,2025-02-18,Electronics,Wireless Earbuds,2,3349.75,0,6699.5
O11651,C1072,2025-01-16,Home & Kitchen,Vacuum Cleaner,3,5194.47,0,15583.41
O11652,C1194,2025-08-29,Apparel,Jacket,6,6193.97,0,37163.82
O11653,C1242,2025-03-26,Apparel,Backpack,1,5887.72,0,5887.72
O11654,C1296,2025-10-01,Apparel,Sunglasses,2,2168.79,0,4337.58
O11655,C1307,2025-10-24,Home & Kitchen,Vacuum Cleaner,2,13836.74,0.15,23522.46
O11656,C1150,2025-02-27,Furniture,Office Chair,1,4597.56,0,4597.56
O11657,C1082,2025-07-22,Stationery,Planner,5,684.75,0,3423.75
O11658,C1229,2025-06-25,Stationery,Pen Pack,3,163.17,0,489.51
O11659,C1069,2025-02-19,Stationery,Pen Pack,2,1137.02,0,2274.04
O11660,C1265,2025-07-04,Electronics,Wireless Earbuds,11,3614.61,0.1,35784.64
O11661,C1376,2025-11-01,Electronics,Wireless Earbuds,9,8786.6,0.1,71171.46
O11662,C1219,2024-10-25,Stationery,Desk Organiser,13,330.49,0.1,3866.73
O11663,C1211,2025-07-25,Stationery,Planner,1,653.32,0,653.32
O11664,C1411,2024-11-19,Stationery,Desk Organiser,3,640.13,0,1920.39
O11665,C1214,2025-04-24,Furniture,Bed Frame,3,7013.82,0,21041.46
O11666,C1393,2025-08-13,Home & Kitchen,Air Fryer,3,4617.9,0.05,13161.01
O11667,C1027,2025-11-10,Furniture,Bookshelf,2,16590.52,0.15,28203.88
O11668,C1076,2025-09-22,Home & Kitchen,Mixer Grinder,3,9311.3,0.15,23743.81
O11669,C1054,2025-11-14,Apparel,Jacket,5,3922.2,0,19611.0
O11670,C1153,2025-05-23,Stationery,Desk Organiser,3,488.4,0,1465.2
O11671,C1029,2025-01-17,Electronics,Wireless Earbuds,1,5844.37,0,5844.37
O11672,C1063,2025-10-18,Apparel,Running Shoes,12,5490.76,0,65889.12
O11673,C1015,2025-08-08,Electronics,Wireless Earbuds,1,5520.96,0.1,4968.86
O11674,C1046,2025-05-07,Apparel,Running Shoes,3,3009.84,0.05,8578.04
O11675,C1402,2025-07-06,Apparel,Backpack,4,3487.23,0.1,12554.03
O11676,C1268,2024-11-16,Home & Kitchen,Water Purifier,1,8459.3,0,8459.3
O11677,C1342,2025-04-26,Home & Kitchen,Mixer Grinder,2,3164.56,0,6329.12
O11678,C1144,2025-09-29,Furniture,Office Chair,12,24106.31,0,289275.72
O11679,C1007,2024-07-24,Apparel,Running Shoes,2,4445.39,0,8890.78
O11680,C1004,2024-08-26,Electronics,Power Bank,2,5784.37,0.15,9833.43
O11681,C1411,2025-06-22,Home & Kitchen,Vacuum Cleaner,1,7818.74,0.15,6645.93
O11682,C1319,2025-09-29,Furniture,Office Chair,3,19563.65,0,58690.95
O11683,C1365,2025-03-07,Electronics,Wireless Earbuds,3,7172.32,0.15,18289.42
O11684,C1194,2025-03-20,Furniture,Study Table,1,15767.55,0.05,14979.17
O11685,C1335,2025-10-13,Furniture,Office Chair,3,14584.76,0.05,41566.57
O11686,C1281,2024-07-02,Apparel,Sunglasses,1,5283.7,0.05,5019.51
O11687,C1299,2024-07-29,Apparel,Backpack,2,1549.38,0,3098.76
O11688,C1257,2025-07-21,Home & Kitchen,Water Purifier,2,10910.61,0.1,19639.1
O11689,C1078,2025-07-24,Stationery,Desk Organiser,11,219.35,0,2412.85
O11690,C1230,2025-11-17,Electronics,Power Bank,10,7572.81,0.15,64368.89
O11691,C1190,2025-07-03,Stationery,Planner,1,1069.62,0.05,1016.14
O11692,C1304,2025-05-06,Apparel,Backpack,12,2527.74,0,30332.88
O11693,C1062,2025-11-26,Furniture,Bookshelf,12,18197.4,0.15,185613.48
O11694,C1005,2025-03-09,Stationery,Notebook Set,3,811.04,0,2433.12
O11695,C1018,2025-12-25,Home & Kitchen,Vacuum Cleaner,4,7977.31,0,31909.24
O11696,C1277,2025-06-13,Electronics,Wireless Earbuds,7,4979.56,0,34856.92
O11697,C1249,2025-07-27,Home & Kitchen,Vacuum Cleaner,5,7983.8,0.15,33931.15
O11698,C1069,2025-06-15,Home & Kitchen,Vacuum Cleaner,3,4509.78,0,13529.34
O11699,C1048,2025-03-23,Stationery,Pen Pack,9,1184.19,0.05,10124.82
O11700,C1004,2025-10-24,Home & Kitchen,Mixer Grinder,8,5011.37,0.1,36081.86
O11701,C1365,2025-11-29,Home & Kitchen,Vacuum Cleaner,4,5966.1,0,23864.4
O11702,C1012,2025-06-19,Electronics,Bluetooth Speaker,2,8188.53,0.1,14739.35
O11703,C1408,2024-11-17,Furniture,Study Table,2,14781.27,0,29562.54
O11704,C1159,2025-11-19,Electronics,Smart Watch,5,2957.89,0.15,12571.03
O11705,C1160,2025-10-20,Furniture,Bed Frame,4,15857.47,0,63429.88
O11706,C1059,2025-12-13,Furniture,Bed Frame,4,8255.2,0.05,31369.76
O11707,C1323,2025-07-28,Apparel,Sunglasses,2,3485.78,0,6971.56
O11708,C1173,2025-02-27,Electronics,Wireless Earbuds,6,3335.24,0,20011.44
O11709,C1299,2025-01-30,Home & Kitchen,Vacuum Cleaner,1,12150.83,0,12150.83
O11710,C1102,2024-10-13,Home & Kitchen,Air Fryer,3,5051.14,0,15153.42
O11711,C1344,2025-05-30,Furniture,Office Chair,7,16454.65,0.05,109423.42
O11712,C1046,2025-04-02,Electronics,Smart Watch,2,5918.05,0,11836.1
O11713,C1371,2025-05-08,Stationery,Desk Organiser,3,711.87,0.05,2028.83
O11714,C1227,2025-08-29,Furniture,Bed Frame,2,6099.4,0.15,10368.98
O11715,C1391,2024-09-25,Stationery,Planner,1,463.66,0,463.66
O11716,C1168,2025-06-15,Stationery,Desk Organiser,3,614.12,0.1,1658.12
O11717,C1016,2024-08-22,Home & Kitchen,Vacuum Cleaner,3,4733.78,0,14201.34
O11718,C1001,2024-07-25,Home & Kitchen,Mixer Grinder,7,10340.43,0,72383.01
O11719,C1082,2025-06-28,Furniture,Office Chair,6,24744.44,0.05,141043.31
O11720,C1031,2025-12-05,Apparel,Sunglasses,3,4156.82,0.15,10599.89
O11721,C1023,2025-11-08,Stationery,Pen Pack,3,1127.5,0,3382.5
O11722,C1125,2025-07-12,Electronics,Power Bank,3,6644.48,0,19933.44
O11723,C1281,2025-05-05,Furniture,Bed Frame,1,25743.9,0.15,21882.32
O11724,C1353,2025-07-24,Electronics,Power Bank,3,3331.31,0,9993.93
O11725,C1210,2024-08-26,Apparel,Jacket,3,4685.07,0.05,13352.45
O11726,C1077,2025-12-04,Electronics,Power Bank,2,9037.45,0,18074.9
O11727,C1090,2024-07-13,Stationery,Notebook Set,2,1076.47,0.15,1830.0
O11728,C1341,2024-10-23,Stationery,Desk Organiser,10,306.22,0,3062.2
O11729,C1216,2025-11-12,Home & Kitchen,Air Fryer,3,13152.63,0.1,35512.1
O11730,C1414,2025-11-11,Home & Kitchen,Water Purifier,4,13921.9,0.05,52903.22
O11731,C1128,2024-10-29,Apparel,Sunglasses,2,4897.86,0.1,8816.15
O11732,C1171,2025-02-02,Home & Kitchen,Air Fryer,2,10719.03,0,21438.06
O11733,C1365,2025-03-30,Stationery,Notebook Set,2,243.44,0.15,413.85
O11734,C1392,2025-02-14,Apparel,Backpack,4,2292.04,0,9168.16
O11735,C1225,2025-11-14,Furniture,Study Table,3,22443.71,0.15,57231.46
O11736,C1297,2025-02-09,Furniture,Bed Frame,3,16301.61,0,48904.83
O11737,C1415,2025-02-23,Home & Kitchen,Water Purifier,5,11729.01,0,58645.05
O11738,C1218,2025-03-24,Furniture,Bed Frame,2,7745.99,0,15491.98
O11739,C1165,2025-06-21,Furniture,Bookshelf,10,4966.07,0,49660.7
O11740,C1331,2025-09-14,Apparel,Running Shoes,1,6470.37,0.1,5823.33
O11741,C1101,2025-05-20,Furniture,Bed Frame,6,18793.65,0.1,101485.71
O11742,C1117,2025-03-16,Stationery,Desk Organiser,1,605.75,0,605.75
O11743,C1364,2024-08-08,Electronics,Bluetooth Speaker,10,2224.78,0.15,18910.63
O11744,C1379,2025-10-30,Stationery,Pen Pack,4,706.04,0.05,2682.95
O11745,C1180,2025-07-22,Furniture,Study Table,11,6227.68,0,68504.48
O11746,C1024,2025-12-31,Electronics,Smart Watch,1,5914.71,0,5914.71
O11747,C1419,2025-01-02,Apparel,Jacket,11,1784.81,0.05,18651.26
O11748,C1137,2025-04-14,Furniture,Bed Frame,8,13121.25,0.1,94473.0
O11749,C1140,2024-10-14,Electronics,Bluetooth Speaker,3,5791.05,0.15,14767.18
O11750,C1257,2025-09-07,Home & Kitchen,Vacuum Cleaner,3,3671.71,0.15,9362.86
O11751,C1232,2024-12-17,Furniture,Bed Frame,3,20986.46,0.1,56663.44
O11752,C1064,2025-09-24,Home & Kitchen,Water Purifier,1,13419.2,0.1,12077.28
O11753,C1228,2025-01-15,Electronics,Bluetooth Speaker,2,9409.67,0.1,16937.41
O11754,C1281,2024-07-19,Electronics,Wireless Earbuds,1,2400.67,0,2400.67
O11755,C1185,2025-01-17,Apparel,Jacket,3,2283.45,0,6850.35
O11756,C1377,2025-08-25,Electronics,Wireless Earbuds,3,7271.82,0.05,20724.69
O11757,C1391,2025-12-17,Furniture,Bookshelf,2,16756.54,0.1,30161.77
O11758,C1280,2024-06-30,Stationery,Planner,2,348.78,0.1,627.8
O11759,C1385,2025-09-16,Home & Kitchen,Vacuum Cleaner,4,2593.72,0.15,8818.65
O11760,C1312,2025-01-23,Home & Kitchen,Air Fryer,1,5096.32,0.1,4586.69
O11761,C1347,2025-11-29,Electronics,Wireless Earbuds,2,2899.12,0.1,5218.42
O11762,C1010,2025-09-06,Electronics,Wireless Earbuds,4,5641.54,0.05,21437.85
O11763,C1026,2025-09-13,Home & Kitchen,Mixer Grinder,2,11822.28,0,23644.56
O11764,C1073,2025-03-10,Home & Kitchen,Mixer Grinder,10,10629.67,0.05,100981.86
O11765,C1073,2025-02-20,Stationery,Notebook Set,12,970.71,0.05,11066.09
O11766,C1204,2025-03-29,Furniture,Bookshelf,6,24236.86,0.1,130879.04
O11767,C1305,2025-12-15,Apparel,Jacket,9,1251.5,0,11263.5
O11768,C1078,2024-05-30,Electronics,Smart Watch,3,3130.25,0.1,8451.68
O11769,C1372,2025-01-07,Electronics,Wireless Earbuds,5,8012.58,0,40062.9
O11770,C1210,2025-11-17,Stationery,Pen Pack,3,1084.2,0.15,2764.71
O11771,C1122,2024-09-02,Stationery,Notebook Set,3,596.92,0.1,1611.68
O11772,C1237,2025-07-23,Home & Kitchen,Mixer Grinder,3,2497.41,0.05,7117.62
O11773,C1293,2025-12-21,Stationery,Planner,2,539.72,0,1079.44
O11774,C1103,2024-11-24,Apparel,Jacket,3,4470.76,0,13412.28
O11775,C1153,2025-12-26,Furniture,Office Chair,3,25510.61,0.1,68878.65
O11776,C1054,2025-10-23,Stationery,Pen Pack,8,826.17,0,6609.36
O11777,C1230,2025-06-24,Stationery,Pen Pack,13,588.44,0,7649.72
O11778,C1110,2025-07-05,Stationery,Planner,3,502.23,0,1506.69
O11779,C1019,2025-06-26,Furniture,Bed Frame,2,16866.53,0,33733.06
O11780,C1238,2025-12-18,Apparel,Backpack,1,5664.15,0,5664.15
O11781,C1152,2025-03-31,Furniture,Bed Frame,1,14954.9,0,14954.9
O11782,C1017,2025-06-30,Apparel,Sunglasses,6,2347.39,0.05,13380.12
O11783,C1103,2025-03-14,Electronics,Smart Watch,3,8227.01,0.1,22212.93
O11784,C1186,2025-12-24,Electronics,Wireless Earbuds,1,6949.94,0,6949.94
O11785,C1243,2025-11-06,Apparel,Backpack,1,4508.58,0.15,3832.29
O11786,C1263,2025-10-24,Electronics,Smart Watch,3,5676.19,0.05,16177.14
O11787,C1156,2025-10-01,Home & Kitchen,Mixer Grinder,12,6606.38,0,79276.56
O11788,C1138,2025-10-17,Home & Kitchen,Vacuum Cleaner,4,9351.46,0,37405.84
O11789,C1196,2025-07-11,Home & Kitchen,Air Fryer,12,10250.85,0,123010.2
O11790,C1137,2025-03-19,Stationery,Pen Pack,2,972.07,0.05,1846.93
O11791,C1314,2025-10-06,Stationery,Notebook Set,1,628.44,0.05,597.02
O11792,C1103,2025-08-13,Furniture,Office Chair,2,7855.58,0,15711.16
O11793,C1085,2025-12-31,Home & Kitchen,Mixer Grinder,11,13162.8,0.05,137551.26
O11794,C1306,2025-05-06,Electronics,Power Bank,4,3011.07,0,12044.28
O11795,C1331,2025-06-27,Electronics,Power Bank,2,5740.65,0,11481.3
O11796,C1049,2025-05-19,Furniture,Office Chair,2,18920.35,0,37840.7
O11797,C1250,2025-01-21,Stationery,Desk Organiser,1,219.1,0,219.1
O11798,C1204,2025-06-18,Furniture,Office Chair,5,10015.65,0,50078.25
O11799,C1377,2025-09-22,Apparel,Sunglasses,4,4927.87,0.15,16754.76
O11800,C1070,2025-09-17,Stationery,Planner,2,942.72,0.1,1696.9
O11801,C1386,2024-01-10,Home & Kitchen,Vacuum Cleaner,8,7900.62,0.15,53724.22
O11802,C1388,2024-06-08,Home & Kitchen,Air Fryer,11,5212.05,0.1,51599.3
O11803,C1214,2025-02-02,Furniture,Bookshelf,3,18389.64,0.05,52410.47
O11804,C1296,2025-05-29,Electronics,Smart Watch,1,8961.56,0,8961.56
O11805,C1291,2024-12-10,Furniture,Office Chair,3,5050.85,0.05,14394.92
O11806,C1341,2025-07-05,Apparel,Sunglasses,7,4715.06,0.1,29704.88
O11807,C1334,2025-10-31,Electronics,Smart Watch,3,3487.28,0.15,8892.56
O11808,C1202,2025-02-08,Furniture,Office Chair,10,20639.33,0.1,185753.97
O11809,C1111,2025-11-14,Home & Kitchen,Mixer Grinder,2,10090.31,0,20180.62
O11810,C1081,2025-09-07,Furniture,Study Table,2,15271.89,0,30543.78
O11811,C1164,2025-06-18,Furniture,Office Chair,1,17939.97,0.05,17042.97
O11812,C1155,2025-06-25,Home & Kitchen,Water Purifier,3,13004.15,0.05,37061.83
O11813,C1028,2025-08-05,Home & Kitchen,Mixer Grinder,3,2802.92,0,8408.76
O11814,C1025,2025-01-04,Apparel,Jacket,2,4438.5,0,8877.0
O11815,C1304,2025-08-19,Furniture,Office Chair,4,14965.69,0,59862.76
O11816,C1094,2025-11-05,Home & Kitchen,Vacuum Cleaner,13,2561.12,0,33294.56
O11817,C1238,2025-09-21,Electronics,Bluetooth Speaker,2,3600.94,0,7201.88
O11818,C1317,2025-12-07,Stationery,Notebook Set,9,1151.24,0,10361.16
O11819,C1028,2025-05-16,Furniture,Office Chair,2,10951.31,0.1,19712.36
O11820,C1058,2025-08-05,Electronics,Wireless Earbuds,5,4889.49,0,24447.45
O11821,C1215,2025-03-06,Stationery,Planner,1,884.75,0,884.75
O11822,C1016,2025-09-05,Furniture,Study Table,1,8858.91,0.05,8415.96
O11823,C1241,2025-10-26,Home & Kitchen,Vacuum Cleaner,3,7028.07,0,21084.21
O11824,C1305,2025-05-09,Stationery,Desk Organiser,3,347.29,0.15,885.59
O11825,C1308,2025-09-03,Stationery,Pen Pack,2,822.73,0.1,1480.91
O11826,C1081,2025-02-23,Apparel,Running Shoes,1,5839.34,0.1,5255.41
O11827,C1273,2025-01-27,Furniture,Office Chair,1,13035.52,0.05,12383.74
O11828,C1116,2024-11-24,Home & Kitchen,Vacuum Cleaner,2,13288.45,0.15,22590.37
O11829,C1041,2025-07-14,Furniture,Bed Frame,2,4777.91,0,9555.82
O11830,C1340,2024-08-04,Stationery,Planner,2,777.85,0,1555.7
O11831,C1235,2024-09-24,Stationery,Desk Organiser,1,494.39,0.15,420.23
O11832,C1030,2024-12-17,Apparel,Backpack,6,2194.64,0.05,12509.45
O11833,C1248,2025-01-06,Furniture,Study Table,1,12656.71,0.05,12023.87
O11834,C1164,2025-04-23,Furniture,Study Table,2,14914.03,0.05,28336.66
O11835,C1371,2024-11-30,Electronics,Smart Watch,13,5920.92,0.1,69274.76
O11836,C1163,2024-10-25,Furniture,Study Table,1,16991.77,0.05,16142.18
O11837,C1263,2025-07-31,Stationery,Desk Organiser,9,699.88,0,6298.92
O11838,C1242,2025-05-17,Stationery,Desk Organiser,1,463.92,0,463.92
O11839,C1302,2025-12-03,Electronics,Smart Watch,3,2338.17,0,7014.51
O11840,C1214,2024-10-13,Home & Kitchen,Mixer Grinder,3,13448.29,0.1,36310.38
O11841,C1350,2025-01-20,Home & Kitchen,Vacuum Cleaner,5,11067.5,0,55337.5
O11842,C1404,2025-10-14,Apparel,Sunglasses,1,1716.4,0.15,1458.94
O11843,C1016,2025-07-08,Electronics,Smart Watch,2,3289.54,0,6579.08
O11844,C1367,2025-05-01,Apparel,Running Shoes,1,1458.05,0.1,1312.24
O11845,C1366,2025-09-29,Home & Kitchen,Vacuum Cleaner,5,6472.88,0,32364.4
O11846,C1146,2025-06-15,Apparel,Backpack,2,1959.71,0.05,3723.45
O11847,C1189,2025-12-22,Home & Kitchen,Air Fryer,2,10867.93,0,21735.86
O11848,C1392,2024-03-25,Furniture,Bookshelf,4,14719.14,0.05,55932.73
O11849,C1407,2024-04-10,Furniture,Bed Frame,2,17758.74,0,35517.48
O11850,C1341,2025-10-27,Furniture,Study Table,13,17747.87,0.15,196113.96
O11851,C1356,2025-07-14,Apparel,Running Shoes,5,3368.8,0,16844.0
O11852,C1185,2025-01-05,Apparel,Jacket,3,1085.01,0,3255.03
O11853,C1085,2025-10-20,Electronics,Bluetooth Speaker,6,7667.61,0,46005.66
O11854,C1367,2025-10-20,Electronics,Smart Watch,1,7546.53,0,7546.53
O11855,C1265,2025-06-23,Home & Kitchen,Vacuum Cleaner,10,7355.22,0.15,62519.37
O11856,C1103,2025-07-23,Stationery,Planner,1,332.19,0.1,298.97
O11857,C1395,2025-04-14,Electronics,Wireless Earbuds,4,6212.36,0,24849.44
O11858,C1091,2024-05-23,Electronics,Power Bank,2,3998.83,0.15,6798.01
O11859,C1071,2025-10-11,Home & Kitchen,Water Purifier,3,6564.6,0.1,17724.42
O11860,C1191,2025-07-23,Electronics,Smart Watch,3,4672.08,0,14016.24
O11861,C1298,2024-11-03,Electronics,Smart Watch,6,2785.81,0.15,14207.63
O11862,C1155,2024-07-24,Electronics,Wireless Earbuds,12,2921.01,0,35052.12
O11863,C1345,2025-11-25,Electronics,Bluetooth Speaker,2,3504.63,0.15,5957.87
O11864,C1118,2025-08-12,Stationery,Pen Pack,3,524.74,0.1,1416.8
O11865,C1234,2025-12-24,Electronics,Wireless Earbuds,3,2508.5,0.05,7149.22
O11866,C1106,2025-05-21,Stationery,Desk Organiser,9,668.19,0.1,5412.34
O11867,C1388,2025-05-06,Furniture,Bed Frame,6,24085.02,0,144510.12
O11868,C1151,2024-12-31,Home & Kitchen,Air Fryer,13,5966.24,0.05,73683.06
O11869,C1181,2025-05-24,Electronics,Wireless Earbuds,4,2791.38,0,11165.52
O11870,C1090,2025-07-21,Home & Kitchen,Vacuum Cleaner,3,4978.67,0.05,14189.21
O11871,C1221,2024-10-23,Electronics,Power Bank,6,6544.47,0.05,37303.48
O11872,C1358,2025-03-15,Electronics,Wireless Earbuds,1,8273.47,0,8273.47
O11873,C1253,2025-10-16,Apparel,Jacket,7,4224.87,0.05,28095.39
O11874,C1230,2025-09-15,Apparel,Running Shoes,5,4197.87,0,20989.35
O11875,C1021,2024-04-03,Furniture,Bookshelf,2,21705.43,0,43410.86
O11876,C1327,2024-10-12,Apparel,Running Shoes,8,2730.74,0.15,18569.03
O11877,C1117,2025-04-14,Furniture,Office Chair,1,6593.51,0,6593.51
O11878,C1119,2025-10-17,Stationery,Planner,8,398.11,0,3184.88
O11879,C1272,2025-04-17,Furniture,Bookshelf,3,11698.14,0,35094.42
O11880,C1215,2024-06-06,Apparel,Backpack,2,3092.67,0.15,5257.54
O11881,C1219,2025-02-07,Electronics,Bluetooth Speaker,11,2564.14,0.1,25384.99
O11882,C1028,2025-02-28,Furniture,Bed Frame,3,6215.03,0.15,15848.33
O11883,C1278,2025-08-29,Electronics,Bluetooth Speaker,1,6431.52,0.15,5466.79
O11884,C1159,2025-09-21,Apparel,Sunglasses,7,2061.71,0,14431.97
O11885,C1217,2025-08-15,Home & Kitchen,Air Fryer,7,5674.05,0,39718.35
O11886,C1191,2025-03-08,Furniture,Study Table,1,6421.95,0.05,6100.85
O11887,C1413,2025-08-08,Furniture,Bookshelf,9,25572.2,0,230149.8
O11888,C1039,2024-12-20,Stationery,Planner,1,506.33,0,506.33
O11889,C1005,2025-06-18,Home & Kitchen,Vacuum Cleaner,3,6946.24,0.05,19796.78
O11890,C1083,2025-04-07,Stationery,Notebook Set,1,171.57,0,171.57
O11891,C1176,2024-12-30,Apparel,Sunglasses,2,5015.96,0,10031.92
O11892,C1071,2025-10-31,Furniture,Office Chair,2,7480.91,0.15,12717.55
O11893,C1063,2025-07-27,Stationery,Desk Organiser,7,1177.0,0.1,7415.1
O11894,C1415,2025-09-28,Home & Kitchen,Air Fryer,2,11319.27,0.1,20374.69
O11895,C1142,2024-12-13,Electronics,Smart Watch,3,4254.75,0,12764.25
O11896,C1155,2025-01-25,Furniture,Bookshelf,2,24544.88,0,49089.76
O11897,C1096,2025-06-14,Electronics,Smart Watch,11,2906.56,0,31972.16
O11898,C1092,2025-08-29,Stationery,Planner,2,1007.93,0,2015.86
O11899,C1200,2024-10-06,Stationery,Notebook Set,4,1035.0,0.15,3519.0
O11900,C1169,2025-08-06,Furniture,Study Table,3,13365.89,0,40097.67
O11901,C1115,2025-07-30,Apparel,Running Shoes,1,4620.68,0,4620.68
O11902,C1045,2024-03-27,Apparel,Sunglasses,11,1714.21,0,18856.31
O11903,C1047,2025-10-28,Electronics,Smart Watch,4,5380.15,0.05,20444.57
O11904,C1203,2025-02-25,Apparel,Jacket,3,5449.69,0,16349.07
O11905,C1218,2025-02-15,Electronics,Power Bank,3,2568.63,0,7705.89
O11906,C1351,2025-08-15,Electronics,Smart Watch,6,7398.76,0.1,39953.3
O11907,C1063,2025-06-19,Electronics,Wireless Earbuds,3,3361.16,0.1,9075.13
O11908,C1412,2024-05-26,Electronics,Power Bank,3,4952.64,0,14857.92
O11909,C1231,2025-01-21,Furniture,Bookshelf,1,18491.33,0.05,17566.76
O11910,C1376,2025-12-08,Stationery,Desk Organiser,2,1158.18,0.15,1968.91
O11911,C1321,2025-09-22,Apparel,Sunglasses,1,4159.81,0,4159.81
O11912,C1036,2024-08-26,Electronics,Wireless Earbuds,5,3557.83,0,17789.15
O11913,C1278,2025-12-15,Apparel,Jacket,3,5114.44,0.05,14576.15
O11914,C1383,2024-08-02,Apparel,Running Shoes,6,5104.87,0,30629.22
O11915,C1145,2025-03-25,Apparel,Running Shoes,1,4564.76,0,4564.76
O11916,C1182,2024-08-06,Apparel,Jacket,3,3460.69,0,10382.07
O11917,C1235,2025-09-28,Apparel,Running Shoes,6,5246.07,0,31476.42
O11918,C1065,2025-08-30,Electronics,Bluetooth Speaker,1,8385.91,0.05,7966.61
O11919,C1249,2024-11-04,Home & Kitchen,Water Purifier,7,3240.54,0.15,19281.21
O11920,C1366,2025-12-25,Stationery,Desk Organiser,8,877.26,0.15,5965.37
O11921,C1199,2024-12-08,Furniture,Study Table,1,15179.7,0.15,12902.75
O11922,C1350,2024-12-30,Electronics,Power Bank,3,5812.22,0,17436.66
O11923,C1029,2024-09-13,Furniture,Bookshelf,2,12186.46,0.15,20716.98
O11924,C1307,2025-10-26,Stationery,Planner,1,313.48,0.1,282.13
O11925,C1341,2024-12-20,Home & Kitchen,Vacuum Cleaner,11,13928.32,0,153211.52
O11926,C1357,2025-02-14,Electronics,Smart Watch,8,6672.91,0,53383.28
O11927,C1119,2025-04-08,Electronics,Bluetooth Speaker,2,7903.3,0,15806.6
O11928,C1374,2024-06-21,Stationery,Notebook Set,1,817.99,0,817.99
O11929,C1114,2025-08-24,Apparel,Sunglasses,3,4047.94,0.15,10322.25
O11930,C1185,2025-04-29,Electronics,Smart Watch,2,2586.59,0,5173.18
O11931,C1159,2025-10-06,Furniture,Bed Frame,11,11530.73,0,126838.03
O11932,C1109,2025-07-13,Home & Kitchen,Water Purifier,3,3236.84,0.1,8739.47
O11933,C1205,2024-12-06,Home & Kitchen,Air Fryer,2,12444.45,0,24888.9
O11934,C1330,2025-10-01,Furniture,Office Chair,2,7873.64,0.15,13385.19
O11935,C1078,2025-04-08,Home & Kitchen,Mixer Grinder,5,7071.95,0,35359.75
O11936,C1000,2024-12-21,Electronics,Wireless Earbuds,2,5931.91,0.05,11270.63
O11937,C1248,2024-09-15,Electronics,Bluetooth Speaker,3,2923.69,0,8771.07
O11938,C1383,2025-10-01,Home & Kitchen,Water Purifier,8,6276.53,0,50212.24
O11939,C1144,2025-06-06,Home & Kitchen,Air Fryer,12,7195.74,0,86348.88
O11940,C1194,2024-10-25,Stationery,Pen Pack,6,721.96,0,4331.76
O11941,C1093,2025-10-11,Home & Kitchen,Mixer Grinder,3,9935.51,0,29806.53
O11942,C1229,2025-12-01,Apparel,Backpack,4,4949.14,0.15,16827.08
O11943,C1354,2025-09-17,Apparel,Jacket,3,6242.48,0,18727.44
O11944,C1215,2025-06-01,Apparel,Jacket,3,3770.94,0,11312.82
O11945,C1308,2025-06-16,Furniture,Bed Frame,3,9068.96,0,27206.88
O11946,C1106,2025-10-21,Electronics,Bluetooth Speaker,7,3919.13,0.05,26062.21
O11947,C1148,2025-10-14,Furniture,Office Chair,5,22144.21,0.1,99648.94
O11948,C1159,2025-07-07,Home & Kitchen,Mixer Grinder,3,11966.44,0.15,30514.42
O11949,C1086,2025-09-29,Furniture,Study Table,6,9844.27,0.1,53159.06
